ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
8087,27878,1,2023-11-29,1,17,252,1142,17,25240,1,0
8088,27886,1,2026-07-10,1,1,24,109,1,25249,1,0
8089,27886,1,2026-05-23,1,1,24,109,1,25250,1,0
8090,27888,1,2025-09-19,1,3,152,691,3,25252,1,0
8091,27889,1,2025-10-16,1,6,182,832,6,25253,1,0
8092,27890,1,2024-06-28,1,1,66,296,1,25254,1,0
8093,27891,1,2023-07-21,1,23,273,1231,23,25255,1,0
8094,27891,1,2023-08-08,1,23,273,1231,23,25256,1,0
8095,27892,1,2024-08-03,1,6,185,846,6,25257,1,0
8096,27892,1,2024-09-01,1,6,185,846,6,25259,1,0
8097,27898,1,2025-08-14,1,9,211,961,9,25262,1,0
8098,27900,1,2025-12-29,1,1,4,18,1,25264,1,0
8099,27903,1,2026-07-13,1,4,160,734,4,25268,1,0
8100,27903,1,2026-07-13,1,4,160,734,4,25269,1,0
8101,27904,1,2023-10-25,1,25,278,1250,25,25270,1,0
8102,27904,1,2023-09-17,1,25,278,1250,25,25271,1,0
8103,27904,1,2023-08-03,1,25,278,1250,25,25272,1,0
8104,27905,1,2025-01-06,1,8,209,951,8,25273,1,0
8105,27905,1,2025-02-01,1,8,209,951,8,25274,1,0
8106,27911,1,2025-02-23,1,2,133,609,2,25281,1,0
8107,27911,1,2025-05-03,1,2,133,609,2,25282,1,0
8108,27917,1,2025-12-01,1,1,31,141,1,25287,1,0
8109,27917,1,2025-09-14,1,1,31,141,1,25288,1,0
8110,27917,1,2025-12-13,1,1,31,141,1,25289,1,0
8111,27925,1,2024-05-16,1,1,20,93,1,25297,1,0
8112,27930,1,2023-10-12,1,1,9,46,1,25299,1,0
8113,27930,1,2023-09-26,1,1,9,46,1,25300,1,0
8114,27931,1,2023-10-21,1,1,115,524,1,25301,1,0
8115,27938,1,2024-11-04,1,9,215,978,9,25305,1,0
8116,27938,1,2024-05-31,1,9,215,978,9,25306,1,0
8117,27941,1,2024-10-14,1,1,16,75,1,25307,1,0
8118,27942,1,2026-07-11,1,4,161,741,4,25308,1,0
8119,27947,1,2025-04-16,1,10,218,991,10,25310,1,0
8120,27947,1,2025-03-20,1,10,218,991,10,25311,1,0
8121,27950,1,2025-05-07,1,1,111,502,1,25313,1,0
8122,27950,1,2025-05-25,1,1,111,502,1,25314,1,0
8123,27967,1,2025-07-21,1,1,18,86,1,25329,1,0
8124,27967,1,2025-08-18,1,1,18,86,1,25330,1,0
8125,27967,1,2025-07-03,1,1,18,86,1,25331,1,0
8126,27972,1,2023-04-19,1,1,55,250,1,25336,1,0
8127,27973,1,2025-06-05,1,1,15,68,1,25337,1,0
8128,27981,1,2024-07-25,1,5,179,818,5,25342,1,0
8129,27984,1,2024-07-17,1,5,177,811,5,25345,1,1
8130,27987,1,2023-12-22,1,2,130,598,2,25347,1,0
8131,27990,1,2023-09-24,1,1,41,195,1,25350,1,0
8132,27992,1,2025-04-25,1,5,179,821,5,25352,1,0
8133,27992,1,2025-06-26,1,5,179,821,5,25353,1,0
8134,27993,1,2024-06-12,1,10,220,1001,10,25354,1,0
8135,27997,1,2024-06-26,1,1,69,311,1,25356,1,0
8136,27997,1,2024-08-11,1,1,69,311,1,25357,1,0
8137,27997,1,2024-12-03,1,1,69,311,1,25358,1,0
8138,28004,1,2025-06-01,1,11,227,1032,11,25367,1,0
8139,28010,1,2025-12-21,1,4,164,753,4,25373,1,0
8140,28016,1,2025-03-02,1,1,73,328,1,25378,1,0
8141,28025,1,2025-01-31,1,1,95,431,1,25383,1,0
8142,28025,1,2025-03-09,1,1,95,431,1,25385,1,0
8143,28038,1,2023-05-22,1,4,154,703,4,25392,1,0
8144,28040,1,2025-02-21,1,6,184,842,6,25394,1,0
8145,28043,1,2026-05-21,1,7,191,872,7,25398,1,0
8146,28044,1,2023-04-10,1,14,242,1098,14,25399,1,0
8147,28044,1,2023-06-07,1,14,242,1098,14,25400,1,0
8148,28046,1,2025-07-05,1,31,298,1342,31,25401,1,0
8149,28072,1,2025-05-14,1,1,109,498,1,25421,1,0
8150,28076,1,2026-01-12,1,1,29,131,1,25422,1,0
8151,28077,1,2025-09-29,1,1,117,537,1,25423,1,0
8152,28078,1,2026-04-05,1,3,142,650,3,25424,1,0
8153,28079,1,2026-02-18,1,5,180,824,5,25425,1,0
8154,28080,1,2026-07-13,1,20,264,1189,20,25426,1,0
8155,28093,1,2023-05-11,1,1,90,410,1,25437,1,0
8156,28093,1,2023-07-02,1,1,90,410,1,25438,1,0
8157,28093,1,2023-04-28,1,1,90,410,1,25439,1,0
8158,28099,1,2026-03-06,1,1,62,282,1,25444,1,0
8159,28099,1,2026-03-20,1,1,62,282,1,25445,1,0
8160,28101,1,2023-09-21,1,2,128,586,2,25446,1,0
8161,28102,1,2023-04-20,1,8,207,942,8,25447,1,0
8162,28106,1,2026-05-13,1,1,57,256,1,25448,1,0
8163,28106,1,2026-04-25,1,1,57,256,1,25449,1,0
8164,28107,1,2023-07-07,1,1,5,24,1,25451,1,0
8165,28112,1,2024-10-24,1,4,164,752,4,25455,1,0
8166,28112,1,2024-09-26,1,4,164,752,4,25456,1,0
8167,28112,1,2024-09-17,1,4,164,752,4,25457,1,0
8168,28118,1,2024-03-08,1,12,230,1044,12,25461,1,0
8169,28129,1,2024-11-18,1,9,211,961,9,25471,1,0
8170,28139,1,2026-05-24,1,1,35,159,1,25481,1,0
8171,28140,1,2023-03-18,1,1,60,271,1,25482,1,0
8172,28140,1,2023-04-03,1,1,60,271,1,25483,1,0
8173,28140,1,2023-03-27,1,1,60,271,1,25484,1,0
8174,28146,1,2023-02-03,1,1,75,341,1,25489,1,0
8175,28148,1,2023-07-11,1,1,48,217,1,25492,1,1
8176,28148,1,2023-07-08,1,1,48,217,1,25493,1,0
8177,28151,1,2024-09-30,1,7,192,874,7,25494,1,0
8178,28159,1,2024-10-05,1,28,289,1299,28,25503,1,0
8179,28159,1,2025-04-02,1,28,289,1299,28,25504,1,0
8180,28159,1,2024-10-30,1,28,289,1299,28,25505,1,0
8181,28160,1,2026-03-19,1,3,149,679,3,25507,1,0
8182,28162,1,2024-07-07,1,1,94,426,1,25509,1,0
8183,28164,1,2025-01-13,1,18,259,1170,18,25510,1,0
8184,28189,1,2023-07-28,1,1,51,234,1,25530,1,0
8185,28209,1,2025-04-03,1,1,99,451,1,25537,1,0
8186,28210,1,2025-07-03,1,26,282,1269,26,25538,1,0
8187,28217,1,2024-02-02,1,1,17,81,1,25544,1,0
8188,28221,1,2024-11-23,1,5,180,824,5,25547,1,0
8189,28228,1,2024-11-16,1,1,1,1,1,25555,1,0
8190,28228,1,2025-02-28,1,1,1,1,1,25556,1,0
8191,28228,1,2025-02-06,1,1,1,1,1,25557,1,0
8192,28242,1,2024-03-11,1,1,85,380,1,25576,1,0
8193,28247,1,2025-03-15,1,1,8,37,1,25582,1,0
8194,28253,1,2026-06-08,1,1,100,454,1,25586,1,0
8195,28265,1,2023-03-08,1,1,50,229,1,25599,1,0
8196,28269,1,2026-07-13,1,5,175,802,5,25604,1,0
8197,28274,1,2023-04-10,1,22,271,1221,22,25611,1,0
8198,28274,1,2023-03-26,1,22,271,1221,22,25612,1,0
8199,28276,1,2023-03-23,1,28,289,1302,28,25613,1,0
8200,28277,1,2026-07-13,1,19,262,1183,19,25614,1,0
8201,28277,1,2026-07-13,1,19,262,1183,19,25615,1,0
8202,28282,1,2025-06-07,1,1,61,274,1,25622,1,0
8203,28284,1,2023-08-08,1,9,211,961,9,25623,1,0
8204,28289,1,2024-01-04,1,17,252,1141,17,25625,1,0
8205,28294,1,2024-01-23,1,1,118,543,1,25629,1,0
8206,28297,1,2024-03-24,1,1,15,71,1,25633,1,0
8207,28301,1,2026-05-09,1,1,52,240,1,25637,1,0
8208,28303,1,2024-06-09,1,1,33,148,1,25638,1,0
8209,28306,1,2026-06-24,1,1,68,304,1,25641,1,0
8210,28308,1,2023-12-15,1,3,142,650,3,25643,1,0
8211,28308,1,2023-12-31,1,3,142,650,3,25644,1,0
8212,28311,1,2024-10-23,1,4,158,721,4,25647,1,0
8213,28316,1,2026-07-13,1,10,221,1006,10,25649,1,0
8214,28316,1,2026-07-13,1,10,221,1006,10,25650,1,0
8215,28324,1,2024-06-15,1,12,230,1046,12,25658,1,0
8216,28325,1,2025-02-07,1,1,44,204,1,25659,1,0
8217,28341,1,2023-03-02,1,9,214,976,9,25674,1,0
8218,28344,1,2026-04-03,1,29,290,1304,29,25675,1,0
8219,28345,1,2025-11-08,1,3,150,683,3,25676,1,0
8220,28347,1,2026-01-24,1,1,46,212,1,25678,1,0
8221,28349,1,2025-10-26,1,2,131,599,2,25679,1,0
8222,28350,1,2024-11-09,1,5,173,792,5,25682,1,0
8223,28357,1,2024-05-17,1,16,251,1135,16,25689,1,0
8224,28364,1,2026-07-13,1,5,175,800,5,25693,1,0
8225,28364,1,2026-05-28,1,5,175,800,5,25694,1,0
8226,28364,1,2026-07-13,1,5,175,800,5,25695,1,0
8227,28369,1,2023-12-19,1,21,267,1203,21,25699,1,0
8228,28373,1,2025-07-10,1,7,198,898,7,25701,1,0
8229,28373,1,2025-05-29,1,7,198,898,7,25702,1,0
8230,28379,1,2024-07-04,1,23,273,1231,23,25709,1,0
8231,28379,1,2024-07-09,1,23,273,1231,23,25710,1,0
8232,28388,1,2025-08-28,1,1,71,317,1,25717,1,0
8233,28391,1,2023-06-22,1,8,202,918,8,25719,1,0
8234,28391,1,2023-06-01,1,8,202,918,8,25720,1,0
8235,28392,1,2024-10-30,1,29,292,1314,29,25721,1,0
8236,28393,1,2026-05-08,1,9,210,956,9,25722,1,0
8237,28393,1,2026-04-23,1,9,210,956,9,25723,1,0
8238,28399,1,2025-03-01,1,1,111,506,1,25726,1,0
8239,28399,1,2024-11-08,1,1,111,506,1,25727,1,0
8240,28409,1,2025-05-08,1,5,171,782,5,25732,1,0
8241,28412,1,2024-07-18,1,7,194,881,7,25734,1,0
8242,28422,1,2023-08-04,1,6,183,837,6,25739,1,0
8243,28422,1,2023-07-02,1,6,183,837,6,25740,1,0
8244,28423,1,2024-03-05,1,10,216,982,10,25741,1,0
8245,28423,1,2024-03-06,1,10,216,982,10,25742,1,0
8246,28427,1,2024-01-22,1,3,144,657,3,25748,1,0
8247,28448,1,2023-09-17,1,1,10,48,1,25762,1,0
8248,28451,1,2023-12-18,1,2,131,599,2,25765,1,0
8249,28453,1,2023-01-27,1,7,199,902,7,25768,1,0
8250,28453,1,2023-04-26,1,7,199,902,7,25769,1,0
8251,28456,1,2025-12-24,1,26,282,1268,26,25772,1,0
8252,28465,1,2024-01-08,1,1,43,199,1,25781,1,0
8253,28465,1,2023-12-21,1,1,43,199,1,25782,1,0
8254,28467,1,2024-10-31,1,1,103,469,1,25784,1,0
8255,28469,1,2026-03-06,1,1,113,513,1,25786,1,0
8256,28469,1,2026-02-18,1,1,113,513,1,25787,1,0
8257,28476,1,2023-12-21,1,19,260,1173,19,25790,1,0
8258,28490,1,2024-02-20,1,1,90,410,1,25806,1,0
8259,28493,1,2025-10-11,1,1,39,181,1,25808,1,0
8260,28495,1,2023-12-21,1,6,188,857,6,25809,1,0
8261,28501,1,2026-02-25,1,1,61,273,1,25815,1,0
8262,28502,1,2025-09-14,1,1,39,183,1,25816,1,0
8263,28502,1,2025-06-29,1,1,39,183,1,25817,1,0
8264,28510,1,2024-03-14,1,1,56,253,1,25826,1,0
8265,28531,1,2025-02-15,1,11,222,1009,11,25844,1,0
8266,28535,1,2024-10-29,1,1,49,222,1,25847,1,0
8267,28536,1,2026-06-15,1,5,170,780,5,25848,1,0
8268,28539,1,2024-07-13,1,1,41,195,1,25849,1,0
8269,28549,1,2025-02-04,1,1,82,367,1,25852,1,0
8270,28554,1,2024-07-28,1,1,55,249,1,25857,1,0
8271,28555,1,2023-06-23,1,1,110,501,1,25858,1,0
8272,28555,1,2023-07-29,1,1,110,501,1,25859,1,0
8273,28558,1,2025-07-25,1,31,298,1342,31,25863,1,0
8274,28567,1,2024-11-26,1,1,56,252,1,25876,1,0
8275,28569,1,2025-05-14,1,1,28,126,1,25879,1,0
8276,28569,1,2025-04-29,1,1,28,126,1,25880,1,0
8277,28569,1,2025-04-23,1,1,28,126,1,25881,1,0
8278,28574,1,2025-09-05,1,1,25,116,1,25883,1,0
8279,28601,1,2026-04-29,1,1,10,49,1,25904,1,0
8280,28603,1,2026-02-24,1,1,47,214,1,25906,1,0
8281,28606,1,2023-11-30,1,1,100,455,1,25910,1,0
8282,28609,1,2026-07-13,1,6,186,849,6,25912,1,0
8283,28631,1,2025-02-06,1,11,226,1026,11,25929,1,0
8284,28631,1,2024-11-19,1,11,226,1026,11,25930,1,0
8285,28631,1,2025-02-10,1,11,226,1026,11,25931,1,0
8286,28636,1,2024-02-08,1,6,182,833,6,25935,1,0
8287,28636,1,2024-02-11,1,6,182,833,6,25936,1,0
8288,28651,1,2026-07-13,1,1,88,400,1,25950,1,0
8289,28651,1,2026-07-13,1,1,88,400,1,25951,1,0
8290,28653,1,2026-05-04,1,12,231,1051,12,25952,1,0
8291,28653,1,2026-04-29,1,12,231,1051,12,25953,1,0
8292,28657,1,2025-04-05,1,1,114,519,1,25958,1,0
8293,28667,1,2026-03-06,1,1,36,164,1,25963,1,0
8294,28667,1,2026-01-08,1,1,36,164,1,25964,1,0
8295,28667,1,2026-03-05,1,1,36,164,1,25965,1,0
8296,28668,1,2023-07-12,1,6,184,842,6,25966,1,0
8297,28671,1,2023-03-15,1,5,177,811,5,25968,1,0
8298,28674,1,2025-04-28,1,5,176,808,5,25971,1,0
8299,28679,1,2026-07-13,1,1,21,97,1,25973,1,0
8300,28681,1,2026-07-13,1,1,11,50,1,25975,1,0
8301,28692,1,2023-07-06,1,7,195,887,7,25982,1,0
8302,28692,1,2023-07-30,1,7,195,887,7,25983,1,0
8303,28697,1,2025-05-28,1,11,224,1019,11,25986,1,0
8304,28699,1,2023-05-11,1,1,80,359,1,25988,1,0
8305,28708,1,2026-05-04,1,1,74,335,1,25995,1,0
8306,28712,1,2025-01-13,1,1,18,84,1,25998,1,0
8307,28712,1,2025-03-02,1,1,18,84,1,25999,1,0
8308,28715,1,2023-05-18,1,1,57,255,1,26002,1,0
8309,28721,1,2023-07-29,1,5,179,820,5,26009,1,0
8310,28722,1,2023-06-07,1,7,193,879,7,26010,1,0
8311,28731,1,2024-03-28,1,1,41,194,1,26015,1,0
8312,28731,1,2024-03-27,1,1,41,194,1,26017,1,0
8313,28735,1,2025-09-23,1,1,114,522,1,26021,1,0
8314,28745,1,2023-07-09,1,31,296,1334,31,26025,1,0
8315,28753,1,2025-11-17,1,29,290,1307,29,26034,1,0
8316,28756,1,2025-02-22,1,11,226,1026,11,26039,1,0
8317,28760,1,2024-03-19,1,16,251,1136,16,26044,1,0
8318,28761,1,2024-04-09,1,1,26,119,1,26045,1,0
8319,28761,1,2024-07-08,1,1,26,119,1,26046,1,0
8320,28765,1,2024-06-13,1,3,143,655,3,26052,1,0
8321,28774,1,2024-05-19,1,2,129,592,2,26058,1,0
8322,28774,1,2024-03-07,1,2,129,592,2,26059,1,0
8323,28775,1,2026-07-09,1,12,228,1036,12,26060,1,0
8324,28780,1,2024-10-27,1,1,74,333,1,26063,1,0
8325,28789,1,2024-03-27,1,20,265,1196,20,26074,1,0
8326,28796,1,2025-03-09,1,16,248,1127,16,26081,1,0
8327,28796,1,2025-03-10,1,16,248,1127,16,26082,1,0
8328,28817,1,2024-01-04,1,30,294,1328,30,26098,1,0
8329,28826,1,2025-03-26,1,1,3,11,1,26104,1,0
8330,28826,1,2025-04-15,1,1,3,11,1,26105,1,0
8331,28831,1,2026-06-03,1,29,292,1315,29,26112,1,0
8332,28832,1,2023-05-09,1,2,134,611,2,26114,1,0
8333,28832,1,2023-07-09,1,2,134,611,2,26115,1,0
8334,28834,1,2026-01-12,1,2,130,595,2,26116,1,0
8335,28834,1,2026-01-15,1,2,130,595,2,26117,1,0
8336,28838,1,2023-11-03,1,24,276,1242,24,26119,1,0
8337,28850,1,2025-10-20,1,12,231,1048,12,26134,1,0
8338,28852,1,2023-07-02,1,1,20,93,1,26137,1,0
8339,28862,1,2023-10-30,1,29,291,1312,29,26147,1,0
8340,28863,1,2024-06-30,1,1,20,94,1,26150,1,0
8341,28863,1,2024-07-13,1,1,20,94,1,26151,1,0
8342,28864,1,2024-12-22,1,8,205,930,8,26152,1,0
8343,28864,1,2024-12-12,1,8,205,930,8,26153,1,0
8344,28866,1,2025-04-26,1,1,54,246,1,26154,1,0
8345,28866,1,2025-06-08,1,1,54,246,1,26155,1,0
8346,28883,1,2026-04-14,1,1,3,13,1,26169,1,0
8347,28891,1,2024-02-08,1,18,256,1155,18,26174,1,0
8348,28899,1,2023-03-12,1,13,234,1064,13,26179,1,0
8349,28899,1,2023-05-02,1,13,234,1064,13,26180,1,0
8350,28900,1,2026-02-01,1,15,243,1103,15,26181,1,0
8351,28900,1,2025-12-27,1,15,243,1103,15,26182,1,0
8352,28901,1,2023-10-20,1,1,86,386,1,26183,1,0
8353,28902,1,2026-07-13,1,1,34,154,1,26185,1,0
8354,28902,1,2026-06-29,1,1,34,154,1,26186,1,0
8355,28908,1,2025-04-05,1,18,259,1167,18,26195,1,0
8356,28911,1,2024-02-21,1,5,168,767,5,26198,1,0
8357,28911,1,2024-01-15,1,5,168,767,5,26199,1,0
8358,28918,1,2023-09-08,1,1,24,110,1,26204,1,0
8359,28918,1,2023-07-19,1,1,24,110,1,26205,1,0
8360,28918,1,2023-12-06,1,1,24,110,1,26206,1,0
8361,28922,1,2025-05-26,1,7,196,890,7,26209,1,0
8362,28922,1,2025-05-23,1,7,196,890,7,26210,1,0
8363,28929,1,2025-10-15,1,10,217,988,10,26214,1,0
8364,28929,1,2025-08-18,1,10,217,988,10,26215,1,0
8365,28929,1,2025-07-31,1,10,217,988,10,26216,1,0
8366,28930,1,2025-10-24,1,13,234,1065,13,26217,1,0
8367,28937,1,2024-12-31,1,2,123,563,2,26222,1,0
8368,28940,1,2026-03-05,1,11,223,1015,11,26223,1,0
8369,28941,1,2023-04-05,1,5,173,789,5,26225,1,0
8370,28943,1,2024-03-08,1,1,39,185,1,26227,1,0
8371,28944,1,2023-12-26,1,1,78,350,1,26228,1,0
8372,28944,1,2023-11-26,1,1,78,350,1,26229,1,0
8373,28944,1,2024-02-09,1,1,78,350,1,26230,1,0
8374,28948,1,2023-06-07,1,18,258,1164,18,26231,1,0
8375,28957,1,2026-05-13,1,8,206,933,8,26236,1,0
8376,28959,1,2026-03-19,1,1,33,149,1,26237,1,0
8377,28960,1,2025-02-23,1,1,113,516,1,26238,1,0
8378,28964,1,2026-05-26,1,15,244,1107,15,26240,1,0
8379,28964,1,2026-05-24,1,15,244,1107,15,26241,1,0
8380,28972,1,2024-05-24,1,1,19,88,1,26246,1,0
8381,28979,1,2025-02-17,1,2,133,608,2,26248,1,0
8382,28980,1,2025-09-30,1,1,18,83,1,26249,1,0
8383,28983,1,2024-09-25,1,18,257,1160,18,26252,1,0
8384,28987,1,2023-10-14,1,16,250,1133,16,26257,1,0
8385,28990,1,2026-02-24,1,1,43,199,1,26259,1,0
8386,28993,1,2025-02-19,1,1,48,219,1,26261,1,0
8387,28998,1,2025-01-14,1,9,214,975,9,26263,1,0
8388,28999,1,2026-07-13,1,1,100,453,1,26266,1,0
8389,28999,1,2026-07-13,1,1,100,453,1,26267,1,0
8390,29004,1,2023-10-10,1,12,230,1046,12,26271,1,0
8391,29005,1,2026-03-01,1,1,45,210,1,26272,1,0
8392,29007,1,2023-11-13,1,1,16,77,1,26275,1,0
8393,29008,1,2026-07-04,1,1,114,523,1,26276,1,0
8394,29011,1,2023-05-14,1,30,293,1322,30,26279,1,0
8395,29021,1,2024-12-08,1,5,176,808,5,26292,1,0
8396,29026,1,2024-01-31,1,1,6,28,1,26294,1,0
8397,29026,1,2023-12-01,1,1,6,28,1,26295,1,0
8398,29033,1,2023-11-19,1,7,201,912,7,26297,1,0
8399,29039,1,2024-12-29,1,1,44,205,1,26301,1,0
8400,29039,1,2024-11-29,1,1,44,205,1,26302,1,0
8401,29040,1,2025-11-07,1,19,260,1176,19,26303,1,0
8402,29047,1,2026-03-16,1,1,57,255,1,26310,1,0
8403,29048,1,2026-06-13,1,1,76,344,1,26312,1,0
8404,29051,1,2024-06-20,1,1,66,297,1,26314,1,0
8405,29051,1,2024-03-16,1,1,66,297,1,26315,1,0
8406,29056,1,2025-06-16,1,2,133,609,2,26318,1,0
8407,29066,1,2023-02-20,1,3,142,650,3,26325,1,0
8408,29066,1,2023-02-24,1,3,142,650,3,26326,1,0
8409,29066,1,2023-02-05,1,3,142,650,3,26327,1,0
8410,29084,1,2025-10-16,1,1,120,551,1,26335,1,0
8411,29093,1,2025-09-03,1,3,153,696,3,26341,1,0
8412,29095,1,2024-05-10,1,22,271,1221,22,26342,1,0
8413,29102,1,2026-04-23,1,1,86,389,1,26346,1,0
8414,29102,1,2026-05-09,1,1,86,389,1,26347,1,0
8415,29104,1,2025-01-24,1,9,215,977,9,26351,1,0
8416,29115,1,2025-11-10,1,24,276,1240,24,26358,1,0
8417,29117,1,2023-09-01,1,10,217,987,10,26359,1,0
8418,29126,1,2024-10-05,1,24,275,1238,24,26369,1,0
8419,29127,1,2025-04-09,1,1,45,207,1,26370,1,0
8420,29129,1,2024-07-13,1,1,119,545,1,26372,1,0
8421,29130,1,2024-03-19,1,1,40,189,1,26373,1,0
8422,29135,1,2026-03-23,1,1,40,189,1,26375,1,0
8423,29135,1,2026-02-18,1,1,40,189,1,26376,1,0
8424,29138,1,2023-05-18,1,1,45,210,1,26380,1,0
8425,29138,1,2023-07-31,1,1,45,210,1,26382,1,0
8426,29144,1,2025-09-22,1,1,56,252,1,26387,1,0
8427,29145,1,2024-06-09,1,3,144,659,3,26388,1,0
8428,29148,1,2026-05-08,1,5,175,804,5,26391,1,0
8429,29149,1,2026-07-13,1,3,148,675,3,26392,1,0
8430,29149,1,2026-06-17,1,3,148,675,3,26393,1,0
8431,29169,1,2026-04-14,1,1,42,196,1,26404,1,0
8432,29169,1,2026-05-11,1,1,42,196,1,26405,1,0
8433,29171,1,2023-08-26,1,1,82,366,1,26409,1,0
8434,29175,1,2026-07-13,1,21,266,1197,21,26410,1,0
8435,29175,1,2026-07-13,1,21,266,1197,21,26411,1,0
8436,29175,1,2026-07-13,1,21,266,1197,21,26412,1,0
8437,29178,1,2025-08-21,1,1,64,291,1,26415,1,0
8438,29178,1,2025-11-02,1,1,64,291,1,26416,1,0
8439,29180,1,2026-02-25,1,18,256,1159,18,26417,1,0
8440,29181,1,2024-07-06,1,1,65,293,1,26418,1,0
8441,29181,1,2024-06-12,1,1,65,293,1,26419,1,0
8442,29181,1,2024-06-07,1,1,65,293,1,26420,1,0
8443,29184,1,2026-06-14,1,1,31,143,1,26423,1,0
8444,29197,1,2026-03-18,1,10,220,1001,10,26432,1,0
8445,29199,1,2026-07-13,1,1,66,295,1,26433,1,0
8446,29199,1,2026-07-13,1,1,66,295,1,26434,1,0
8447,29205,1,2026-07-13,1,5,180,826,5,26438,1,0
8448,29205,1,2026-07-13,1,5,180,826,5,26439,1,0
8449,29205,1,2026-05-24,1,5,180,826,5,26440,1,0
8450,29207,1,2025-05-18,1,22,269,1210,22,26442,1,0
8451,29209,1,2024-12-28,1,4,159,729,4,26445,1,0
8452,29211,1,2025-12-13,1,1,104,474,1,26446,1,0
8453,29211,1,2025-11-24,1,1,104,474,1,26447,1,0
8454,29212,1,2023-06-22,1,29,292,1317,29,26448,1,0
8455,29214,1,2024-10-27,1,31,297,1338,31,26451,1,0
8456,29214,1,2024-11-20,1,31,297,1338,31,26452,1,0
8457,29215,1,2025-11-14,1,5,176,808,5,26453,1,0
8458,29215,1,2026-02-11,1,5,176,808,5,26455,1,0
8459,29220,1,2025-04-09,1,1,79,353,1,26464,1,0
8460,29228,1,2026-03-17,1,10,217,985,10,26467,1,0
8461,29229,1,2023-12-11,1,1,112,511,1,26468,1,0
8462,29238,1,2026-04-29,1,28,287,1292,28,26477,1,0
8463,29238,1,2026-02-17,1,28,287,1292,28,26478,1,0
8464,29248,1,2025-10-28,1,4,154,700,4,26483,1,0
8465,29248,1,2025-10-29,1,4,154,700,4,26484,1,1
8466,29253,1,2023-12-16,1,4,165,755,4,26487,1,0
8467,29253,1,2023-12-16,1,4,165,755,4,26488,1,0
8468,29255,1,2026-05-11,1,1,117,538,1,26489,1,0
8469,29255,1,2026-04-08,1,1,117,538,1,26490,1,0
8470,29268,1,2023-12-31,1,1,77,348,1,26500,1,0
8471,29268,1,2024-04-12,1,1,77,348,1,26501,1,0
8472,29271,1,2023-05-18,1,2,122,561,2,26504,1,0
8473,29271,1,2023-05-09,1,2,122,561,2,26505,1,0
8474,29275,1,2025-07-04,1,10,217,988,10,26509,1,0
8475,29278,1,2025-12-10,1,2,128,587,2,26510,1,0
8476,29280,1,2024-05-28,1,2,121,556,2,26511,1,0
8477,29280,1,2024-06-08,1,2,121,556,2,26512,1,0
8478,29283,1,2026-05-08,1,7,196,890,7,26516,1,0
8479,29286,1,2024-05-15,1,4,166,758,4,26517,1,0
8480,29286,1,2024-05-17,1,4,166,758,4,26518,1,0
8481,29286,1,2024-06-25,1,4,166,758,4,26519,1,0
8482,29288,1,2025-12-18,1,1,87,390,1,26520,1,0
8483,29288,1,2026-03-06,1,1,87,390,1,26521,1,0
8484,29293,1,2024-03-16,1,3,150,683,3,26525,1,0
8485,29293,1,2024-05-28,1,3,150,683,3,26526,1,0
8486,29295,1,2023-08-23,1,1,109,498,1,26527,1,0
8487,29295,1,2023-09-11,1,1,109,498,1,26528,1,0
8488,29302,1,2026-07-13,1,20,265,1194,20,26532,1,0
8489,29305,1,2025-03-04,1,6,188,857,6,26534,1,0
8490,29306,1,2025-02-04,1,2,133,608,2,26535,1,0
8491,29310,1,2026-01-02,1,26,281,1262,26,26540,1,0
8492,29312,1,2025-12-17,1,1,80,360,1,26544,1,0
8493,29318,1,2026-06-30,1,14,239,1087,14,26549,1,0
8494,29323,1,2023-01-21,1,9,214,975,9,26550,1,0
8495,29325,1,2025-04-18,1,2,133,608,2,26553,1,0
8496,29329,1,2025-03-01,1,1,57,255,1,26554,1,0
8497,29333,1,2025-11-30,1,1,69,311,1,26557,1,0
8498,29350,1,2026-07-13,1,1,40,186,1,26567,1,0
8499,29355,1,2026-07-13,1,1,34,156,1,26572,1,0
8500,29357,1,2023-11-06,1,28,287,1292,28,26574,1,0
8501,29357,1,2023-10-28,1,28,287,1292,28,26575,1,0
8502,29357,1,2023-10-31,1,28,287,1292,28,26576,1,0
8503,29358,1,2026-07-13,1,1,31,143,1,26577,1,0
8504,29358,1,2026-07-13,1,1,31,143,1,26579,1,0
8505,29359,1,2023-01-15,1,4,167,762,4,26580,1,0
8506,29361,1,2026-07-08,1,1,5,23,1,26582,1,0
8507,29362,1,2024-12-21,1,1,77,347,1,26583,1,0
8508,29369,1,2023-09-09,1,29,290,1305,29,26592,1,0
8509,29375,1,2025-01-06,1,2,133,609,2,26597,1,0
8510,29385,1,2025-07-08,1,1,92,415,1,26605,1,0
8511,29390,1,2024-11-12,1,3,141,647,3,26608,1,0
8512,29390,1,2024-11-12,1,3,141,647,3,26609,1,0
8513,29392,1,2026-05-12,1,11,227,1031,11,26611,1,0
8514,29393,1,2025-09-10,1,16,251,1135,16,26612,1,0
8515,29394,1,2024-10-11,1,1,10,47,1,26613,1,0
8516,29396,1,2024-07-17,1,3,146,669,3,26615,1,0
